X,Y,district,monument_id,ste_name,period,category,subcategory,type
208327.2924,6762910.646,Laitila,1000000149,Sonkkila,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
369632.5304,6752687.522,Janakkala,165010033,Räikälä 1,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
206561.986,6765588.566,Laitila,1000000158,Nystinmäki,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
438664.505,6810532.573,Sysmä,781010105,Vanha-Olkkola,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
428368.6133,6818109.483,Sysmä,781010009,Pätikkälä b,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
429259.7327,6818975.439,Sysmä,781010020,Surmakivi,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
339656.4321,6784607.545,Valkeakoski,908010009,Taka-Saari,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
339538.4824,6784652.526,Valkeakoski,908010010,Etu-Saari,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
452969.0639,6741210.534,Orimattila,15010011,Tortola 1,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
252027.5677,6800975.569,Kokemäki,271010013,Köönikänmäki,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
355392.1422,6778079.248,Hattula,82010024,Suontaan kartano 3,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
359838.3895,6769628.662,Hattula,82010067,Puotila,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
366057.9072,6765550.327,Hämeenlinna,109010035,Niemi- eli Kärkipelto,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
244829.8783,6713285.751,Kaarina,202010033,Suutela,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, kuppikivet,  ,",kiinteä muinaisjäännös
370990.9925,6751322.075,Janakkala,165010048,Niemelä 1,iron age,", hautapaikat, kultti- ja tarinapaikat,","hautaröykkiöt, kuppikivet, polttokenttäkalmistot,",kiinteä muinaisjäännös
252176.5049,6800519.749,Kokemäki,271010014,Leikkimäki,iron age,", hautapaikat, kultti- ja tarinapaikat,","hautaröykkiöt, kuppikivet, polttokenttäkalmistot,",kiinteä muinaisjäännös
360182.2357,6772965.325,Hattula,82010060,Pappilanniemi 1,iron age,", hautapaikat, kultti- ja tarinapaikat,","hautaröykkiöt, kuppikivet, polttokenttäkalmistot,",kiinteä muinaisjäännös
356227.766,6785387.306,Hattula,82010036,Myllymäki,iron age,"asuinpaikat, hautapaikat, kultti- ja tarinapaikat, työ- ja valmistuspaikat","hautaröykkiöt, kuppikivet, talonpohjat, viljelyröykkiöt",kiinteä muinaisjäännös
440523.7107,6821018.363,Sysmä,781010049,Siivolanpelto,iron age,", hautapaikat,  ,","hautaröykkiöt, polttokenttäkalmistot,  ,",kiinteä muinaisjäännös
227351.7731,6738385.583,Mynämäki,503010013,Ylätie 7,iron age,", hautapaikat,  ,","hautaröykkiöt, polttokenttäkalmistot,  ,",kiinteä muinaisjäännös
279257.1228,6698272.951,Salo,73010014,Hiisimäki,iron age,", hautapaikat,  ,","hautaröykkiöt, polttokenttäkalmistot,  ,",kiinteä muinaisjäännös
364728.4439,6765150.49,Hämeenlinna,109010028,Katisten kartano,iron age,", hautapaikat,  ,","hautaröykkiöt, polttokenttäkalmistot,  ,",kiinteä muinaisjäännös
253648.0002,6987989,Laihia,399010029,Luhtastensarka 2,iron age,"hautapaikat, kivirakenteet,  ,","hautaröykkiöt, röykkiöt,  ,",kiinteä muinaisjäännös
378891.9999,7165351,Raahe,1000028771,Juhola,iron age,"hautapaikat, kivirakenteet,  ,","hautaröykkiöt, rakkakuopat,  ,",kiinteä muinaisjäännös
207435.9998,6755665,Uusikaupunki,895010044,Karinpäällystänmäki,iron age,"hautapaikat, kultti- ja tarinapaikat,  ,","hautaröykkiöt, uhrikivet,  ,",kiinteä muinaisjäännös
358571.0003,6769740,Hattula,1000038229,Katinala Marjomäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
352962.0002,6904240,Virrat,1000038282,Saukkolampi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
663626,6864721,Kitee,1000038262,Rupsanniemi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",kiinteä muinaisjäännös
326069,6801760,Lempäälä,1000037835,Henrikssonin tontti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
252426.4145,6798916.397,Kokemäki,1000010318,Vaimala,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
412238.3607,6997281.357,Kivijärvi,1000010367,Purala,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
294222.5524,6815679.851,Sastamala,1000010159,Iso Hisso,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
410327.0002,7008824,Kivijärvi,1000010353,Kärsäsaari,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
286070.8291,6813872.537,Sastamala,1000010150,Suvivalkama,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
327518.2846,6789973.33,Akaa,1000010170,Helkavainio,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
248295.0603,6802270.028,Kokemäki,1000010319,Katavaluoto,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
417626.2273,6988320.98,Kannonkoski,1000010428,Hilmo,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
249654.5162,6801100.506,Kokemäki,1000010321,Villiö Näpi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
252024.5724,6800439.782,Kokemäki,1000010314,Yli-Parma,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
411948.4711,6997515.255,Kivijärvi,1000010355,Kallio,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
244303.6498,6805611.672,Kokemäki,1000010315,Aarikka,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
252456.39,6802509.956,Kokemäki,1000010317,Oittinen,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
247264.4582,6806132.476,Kokemäki,1000010320,Koivusaari,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
406127.4559,6841258.073,Kuhmoinen,291040017,Lahnalahti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
401874.5034,6765739.421,Hollola,283040011,Järvi-Kukkola,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
403246.6764,6826750.894,Kuhmoinen,291040019,Hokkala,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
629059.2507,6955483.005,Liperi,426040043,Tuhkuri,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
317717.0927,7065274.681,Kruunupyy,288040002,Hästbacka-Drycksbäck,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
405162.9138,6825331.468,Kuhmoinen,291040007,Myysälä,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
283914.2082,7637809.668,Enontekiö,1000011658,Ropi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
400256.1625,6765153.655,Hollola,283040013,Lepomäki 1,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
403424.5981,6827793.474,Kuhmoinen,291040022,Hovila,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
273751.6349,6860814.662,Jämijärvi,1000012592,Ala-Rotu,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
367347.0214,6847825.256,Juupajoki,1000010468,Perttula,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
390402.8729,6819045.932,Kuhmoinen,291040002,Joutsimatka,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
405039.9635,6825277.487,Kuhmoinen,291040013,Tikka,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
250433.6,6718097.841,Lieto,1000011435,Mäkinen,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
353608.7397,6803460.033,Pälkäne,1000012953,Aurinkopelto,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
632161.1033,6929684.416,Liperi,426040047,Pillonsaari l. Korkeasaari,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
618917.2403,6982823.96,Polvijärvi,607040013,Nisäjärvi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
409051.0365,7168607.467,Siikajoki,708040026,Kankaanpää Suopelto,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
519261.9307,6842430.089,Mikkeli,1000013002,Lampila 7,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
519251.9366,6842000.262,Mikkeli,1000013000,Lampila 6,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
382469.927,7105963.552,Ylivieska,1000009809,Kettukallio,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
412249.3349,7003085.022,Kivijärvi,1000010366,Hiitola,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
355920.4826,7141645.129,Pyhäjoki,625040024,Hirsilampi Mustahaka,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
470562.0872,6719549.326,Loviisa,701040041,Remus,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
398776.1174,7184307.116,Siikajoki,748040001,Kärnä,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
313077.4054,6723801.862,Somero,761040001,Lauttasaari,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
208040.4443,6755598.577,Uusikaupunki,895040001,Vihdastenmäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
208654.0001,6754810,Uusikaupunki,895040006,Hangri - Linnaluhta,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
261984.6984,7005344.536,Vöyri,944040001,Heikmokullen,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
415945.2859,7162887.789,Siikajoki,708040057,Savikorpi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
209732.7767,6753886.271,Uusikaupunki,895040007,Siivonen,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
493103.857,6752769.064,Kouvola,909040009,Aittosaari,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
559225.2524,6987601.805,Kuopio,1000002120,Kumpulahti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
208076.4313,6755766.508,Uusikaupunki,895040004,Nissilä,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
206612.0272,6753388.462,Uusikaupunki,895040003,Marjamäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
489436.1897,6785172.001,Kouvola,909040010,Korpisaari,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
491323.5834,6751556.547,Kouvola,909040017,Valkeala Heikkilä,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
470280.5906,7115699.945,Pyhäntä,630040005,Koivula,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
493092.8619,6754275.453,Kouvola,909040015,Kiljuniemi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
604134.2979,6955572.874,Outokumpu,309040029,Jokipohjantie,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
287678.4082,6998672.318,Kauhava,1000000288,Kuppeloneva,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
366286.3728,7124829.922,Alavieska,9040018,Vedenoja,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
353747.4002,7127284.885,Kalajoki,1000001177,Etelänkylän kansakoulu,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
455497.8996,6772737.855,Iitti,1000002270,Hellsberg,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
294129.8774,6752959.057,Ypäjä,981040021,Vanha-Laurila 5,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
366249.6641,6802866.326,Pälkäne,1000002686,Knaapi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
373160.8431,6810628.243,Pälkäne,1000002726,Nukari,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
366044.7435,6802839.339,Pälkäne,1000002688,Kotisuo,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
376519.5589,6796747.832,Pälkäne,1000002675,Lappala,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
476197.2183,7478374.085,Sodankylä,1000000460,Nuulasenlehto,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
474259.1426,6819222.233,Pertunmaa,1000000799,Uittoniemi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
306069.5656,6655420.31,Raasepori,1000002764,Langansböle 4,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
237871.9515,6787304.661,Eura,1000012570,Puukoulu,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
425400.0054,6773847.274,Hollola,98040009,Suviranta,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
282722.7019,6703781.756,Salo,73000004,Mattila (Ketunpesänahde),iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
574759.8627,6778276.164,Lappeenranta,173040004,Päivänkämmen,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
322230.9201,6684994.503,Lohja,223040034,Tölmä Rantapelto,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
425703.8369,6784975.796,Asikkala,1000002964,Toukomäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
649989.0877,6887892.322,Kitee,1000003080,Puhoksen kanava,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
654467.3989,6860893.221,Kitee,1000003434,Ristinkukkula,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
625705.9172,6876378.866,Savonlinna,246040005,Vehmasjoki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
403721.0943,6696260.374,Sipoo,1000003919,Albacka,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
363318.5392,6656606.126,Kirkkonummi,1000003730,Hästö 1,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
465972.3416,7109992.22,Pyhäntä,630040011,Leiviskä,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
315582.6219,6678799.962,Lohja,223040039,Alhainen,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
230328.7009,6714250.296,Raisio,1000004116,Koskenoja,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
199546.8471,6756770.064,Uusikaupunki,895040002,Hyöri,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
456257.6723,6756744.294,Iitti,1000002267,Lossinmäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
509485.8737,6839851.086,Mikkeli,1000002384,Nikara 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
417412.8201,6863721.089,Jämsä,1000004254,Ohensaari 3,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
378524.3199,6678438.419,Espoo,1000004125,Veräjäpelto,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
464134.1189,6841100.383,Joutsa,1000004234,Partila,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
402432.8628,6859056.893,Jämsä,1000004370,Anttila,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
401883.4123,7027478.178,Kinnula,1000004620,Kierinlahti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
402828.0257,7027584.133,Kinnula,1000004621,Variskangas,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
364498.677,6735919.238,Loppi,1000012655,Härmä 1,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
402266.7788,6676853.172,Sipoo,1000003920,Mölandet Ormaan tontti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
509718.7883,6838644.572,Mikkeli,1000013943,Paimenpolku 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
230208.6656,6730423.796,Nousiainen,1000014891,Kataraisten Kalmamäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
431056.9875,6947027.637,Äänekoski,1000013723,Myllylä,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
367787.3508,6736689.944,Loppi,1000012652,Launosten kartano 1,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
378608.5409,6836631.809,Orivesi,1000014040,Tuomaala 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
546930.5282,6905524.805,Joroinen,1000014083,Autiorinne,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
229169.0925,6728474.573,Nousiainen,1000014899,Kaiselan kaupan mäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
276716.813,6766064.704,Loimaa,1000014976,Brusila 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
233477.3492,6731193.502,Nousiainen,1000014889,Moijoinen Navettamäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
230968.3707,6728384.618,Nousiainen,1000014885,Ylistuvan tontti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
232637.6906,6730373.828,Nousiainen,1000014886,Koopo,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
406261.6823,7017145.344,Kinnula,1000004614,Nojoniemi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
229890.9999,6728581,Nousiainen,1000014911,Hiidenmäentie,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
494874.2938,6951166.223,Rautalampi,1000005054,Oikarinsalmi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
384050.9801,6701199.292,Nurmijärvi,1000005233,Kytö 1,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
383992.0052,6701222.288,Nurmijärvi,1000005234,Kytö 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
406477.0101,6690640.652,Sipoo,1000005249,Bergkulla,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
205782.3049,6765682.516,Laitila,1000005396,Savenniittu,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
206724.924,6765724.503,Laitila,1000005570,Valtterila,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
206973.826,6765268.693,Laitila,1000005575,Isoniittu,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
210580.3921,6762478.832,Laitila,1000005629,Palttilan kartano 1,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
209047.9975,6764757.911,Laitila,1000005478,Raula 3,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
209782.7035,6763675.341,Laitila,1000005479,Santamäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
410838.9963,6745440.632,Kärkölä,1000005488,Mattila,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
222078.7653,6764139.22,Laitila,1000005566,Siperia,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
212573.5976,6761570.208,Laitila,1000005568,As. Laurinpelto Oy,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
324325.4186,6823531.833,Tampere,1000014095,Provasti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
325055.1267,6823281.937,Tampere,1000014098,Pispalan sotapatteri,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
205435.4595,6762729.704,Laitila,1000005567,Ali-Pentti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
293143.5041,6705993.92,Salo,1000014191,Sotjonkrotti,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
213947.0422,6761553.218,Laitila,1000005662,Sarkomäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
267896.7749,6895129.822,Karvia,1000013541,Patoranta,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
276275.9946,6765203.048,Loimaa,1000014975,Toramäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
539419.4373,6934078.279,Leppävirta,1000014267,Huovila,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
229798.8386,6728704.484,Nousiainen,1000014903,Majala,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
234796.8256,6729973.999,Nousiainen,1000014893,Ilkkisten oja,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
212031.7998,6763999.226,Laitila,1000005621,Kaukola Kotiranta 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
232657.6803,6730823.647,Nousiainen,1000014892,Metsola 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
222949.3845,6771010.458,Laitila,1000005627,Saaristo,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
212730.5088,6766497.228,Laitila,1000005669,Heräjärvi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
411237.8332,6745410.639,Kärkölä,1000005489,Harjula,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
320142.4178,6754604.516,Forssa,1000005596,Luolalammi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
210696.3459,6762489.82,Laitila,1000005632,Palttilan kartano 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
213463.2182,6765513.621,Laitila,1000005635,Yli-Sunila Kotovainio,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
273157.6926,6674505.472,Salo,1000014957,Falkinpelto,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
404122.6729,6751520.156,Kärkölä,1000005456,Tuulensuu,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
211420.0573,6762580.788,Laitila,1000005562,Kilokari,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
212100.7775,6764071.194,Laitila,1000005623,Kaukola Kotiranta 3,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
415208.2876,6734202.171,Mäntsälä,1000005980,Taipale,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
416432.8824,6716084.469,Mäntsälä,1000005960,Sääksjärvi Rauhamaa,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
227929.673,6711157.519,Naantali,1000006356,Tamminiemi,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
401040.9294,6746937.976,Kärkölä,1000005452,Anttila,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
209840.6839,6763760.307,Laitila,1000005481,Paattimäki,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
318834.0123,6740278.268,Tammela,1000006840,Peltola 2,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
372135.6052,6736141.185,Loppi,1000012687,Kormun suo,iron age,"löytöpaikat,  ,  ,","irtolöytöpaikat,  ,  ,",löytöpaikka
