objecttype,easting,northing,seals,fromdate,todate
BUCKLE,"580000","153000","0","1350","1450"
BUCKLE,"581000","154000","0","1350","1400"
BUCKLE,"583000","127000","0","1350","1650"
BUCKLE,"587000","131000","0","1350","1650"
BUCKLE,"587000","132000","0","1350","1650"
BUCKLE,"589000","152000","0","1350","1450"
BUCKLE,"590000","151000","0","1350","1400"
BUCKLE,"593000","145000","0","1350","1650"
BUCKLE,"596000","131000","0","1350","1650"
BUCKLE,"596000","144000","0","1350","1650"
BUCKLE,"597000","126000","0","1350","1400"
BUCKLE,"598000","140000","0","1350","1450"
BUCKLE,"598000","140000","0","1350","1450"
BUCKLE,"598000","140000","0","1350","1450"
BUCKLE,"598000","140000","0","1350","1450"
BUCKLE,"599000","150000","0","1350","1650"
BUCKLE,"600000","155000","0","1350","1450"
BUCKLE,"600000","155000","0","1350","1650"
BUCKLE,"600000","160000","0","1350","1400"
BUCKLE,"603000","120000","0","1350","1650"
BUCKLE,"603000","125000","0","1350","1450"
BUCKLE,"603000","125000","0","1350","1650"
BUCKLE,"603000","125000","0","1350","1650"
BUCKLE,"603000","125000","0","1350","1650"
BUCKLE,"603000","125000","0","1350","1650"
BUCKLE,"603000","125000","0","1350","1650"
BUCKLE,"603000","125000","0","1350","1450"
BUCKLE,"604000","125000","0","1350","1550"
BUCKLE,"604000","125000","0","1350","1550"
BUCKLE,"605000","124000","0","1350","1400"
BUCKLE,"605000","124000","0","1350","1400"
BUCKLE,"605000","125000","0","1350","1400"
BUCKLE,"606000","138000","0","1350","1550"
BUCKLE,"609000","133000","0","1350","1400"
BUCKLE,"609000","133000","0","1350","1600"
BUCKLE,"613000","136000","0","1350","1650"
BUCKLE,"613000","157000","0","1350","1450"
BUCKLE,"614000","139000","0","1350","1650"
BUCKLE,"614000","139000","0","1350","1700"
BUCKLE,"616000","140000","0","1350","1650"
BUCKLE,"616000","140000","0","1350","1650"
BUCKLE,"616000","140000","0","1350","1650"
BUCKLE,"616000","140000","0","1350","1650"
BUCKLE,"616000","140000","0","1350","1650"
BUCKLE,"619000","151000","0","1350","1550"
BUCKLE,"621000","143000","0","1350","1450"
BUCKLE,"624000","155000","0","1350","1650"
BUCKLE,"625000","166000","0","1350","1450"
BUCKLE,"627000","149000","0","1350","1650"
BUCKLE,"627000","164000","0","1350","1650"
BUCKLE,"627000","164000","0","1350","1450"
BUCKLE,"628000","148000","0","1350","1720"
BUCKLE,"628000","158000","0","1350","1650"
BUCKLE,"630000","150000","0","1350","1650"
BUCKLE,"630000","150000","0","1350","1650"
BUCKLE,"630000","150000","0","1350","1450"
BUCKLE,"631000","149000","0","1350","1650"
BUCKLE,"631000","149000","0","1350","1450"
BUCKLE,"632000","144000","0","1350","1450"
BUCKLE,"633000","144000","0","1350","1650"
BUCKLE,"633000","154000","0","1350","1650"
BUCKLE,"633000","155000","0","1350","1650"
BUCKLE,"634000","147000","0","1350","1650"
BUCKLE,"634000","148000","0","1350","1650"
BUCKLE,"634000","151000","0","1350","1400"
BUCKLE,"635000","166000","0","1350","1650"
BUCKLE,"635000","166000","0","1350","1650"
BUCKLE,"636000","152000","0","1350","1450"
BUCKLE,"636000","153000","0","1350","1650"
BUCKLE,"636000","168000","0","1350","1650"
BUCKLE,"637000","168000","0","1350","1650"
BUCKLE,"637000","168000","0","1350","1400"
BUCKLE,"608000","154000","0","1375","1550"
BUCKLE,"552000","147000","0","1400","1500"
BUCKLE,"564000","169000","0","1400","1550"
BUCKLE,"573000","160000","0","1400","1499"
BUCKLE,"584000","150000","0","1400","1600"
BUCKLE,"594000","155000","0","1400","1650"
BUCKLE,"594000","155000","0","1400","1650"
BUCKLE,"598000","157000","0","1400","1600"
BUCKLE,"599000","139000","0","1400","1680"
BUCKLE,"599000","139000","0","1400","1600"
BUCKLE,"603000","125000","0","1400","1450"
BUCKLE,"603000","129000","0","1400","1600"
BUCKLE,"603000","157000","0","1400","1500"
BUCKLE,"607000","128000","0","1400","1600"
BUCKLE,"621000","149000","0","1400","1600"
BUCKLE,"623000","138000","0","1400","1450"
BUCKLE,"623000","159000","0","1400","1600"
BUCKLE,"626000","166000","0","1400","1500"
BUCKLE,"629000","149000","0","1400","1600"
BUCKLE,"630000","150000","0","1400","1450"
BUCKLE,"635000","147000","0","1400","1500"
BUCKLE,"546000","146000","0","1450","1550"
BUCKLE,"594000","145000","0","1450","1600"
BUCKLE,"597000","126000","0","1450","1500"
BUCKLE,"597000","144000","0","1450","1600"
BUCKLE,"598000","128000","0","1450","1600"
BUCKLE,"602000","120000","0","1450","1550"
BUCKLE,"610000","141000","0","1450","1600"
BUCKLE,"611000","132000","0","1450","1550"
BUCKLE,"621000","158000","0","1450","1540"
BUCKLE,"622000","153000","0","1450","1650"
BUCKLE,"622000","153000","0","1450","1650"
BUCKLE,"622000","162000","0","1450","1550"
BUCKLE,"625000","166000","0","1450","1550"
BUCKLE,"636000","167000","0","1450","1550"
BUCKLE,"553000","167000","0","1475","1600"
BUCKLE,"603000","125000","0","1485","1603"
BUCKLE,"635000","151000","0","1485","1600"
BUCKLE,"546000","142000","0","1500","1630"
BUCKLE,"546000","143000","0","1500","1700"
BUCKLE,"551000","147000","0","1500","1650"
BUCKLE,"563000","161000","0","1500","1650"
BUCKLE,"567000","167000","0","1500","1700"
BUCKLE,"567000","168000","0","1500","1699"
BUCKLE,"567000","170000","0","1500","1600"
BUCKLE,"570000","172000","0","1500","1650"
BUCKLE,"570000","172000","0","1500","1650"
BUCKLE,"575000","129000","0","1500","1650"
BUCKLE,"575000","134000","0","1500","1650"
BUCKLE,"577000","137000","0","1500","1600"
BUCKLE,"577000","137000","0","1500","1650"
BUCKLE,"582000","153000","0","1500","1630"
BUCKLE,"585000","152000","0","1500","1650"
BUCKLE,"587000","129000","0","1500","1650"
BUCKLE,"589000","167000","0","1500","1650"
BUCKLE,"590000","151000","0","1500","1650"
BUCKLE,"594000","153000","0","1500","1650"
BUCKLE,"597000","144000","0","1500","1650"
BUCKLE,"597000","144000","0","1500","1650"
BUCKLE,"597000","144000","0","1500","1650"
BUCKLE,"597000","144000","0","1500","1650"
BUCKLE,"598000","126000","0","1500","1650"
BUCKLE,"603000","120000","0","1500","1650"
BUCKLE,"603000","120000","0","1500","1650"
BUCKLE,"603000","120000","0","1500","1650"
BUCKLE,"603000","129000","0","1500","1600"
BUCKLE,"604000","125000","0","1500","1700"
BUCKLE,"606000","129000","0","1500","1600"
BUCKLE,"607000","128000","0","1500","1650"
BUCKLE,"607000","128000","0","1500","1650"
BUCKLE,"612000","142000","0","1500","1650"
BUCKLE,"617000","164000","0","1500","1650"
BUCKLE,"618000","144000","0","1500","1650"
BUCKLE,"620000","144000","0","1500","1650"
BUCKLE,"620000","149000","0","1500","1600"
BUCKLE,"620000","150000","0","1500","1650"
BUCKLE,"623000","156000","0","1500","1650"
BUCKLE,"626000","150000","0","1500","1600"
BUCKLE,"626000","153000","0","1500","1700"
BUCKLE,"630000","149000","0","1500","1600"
BUCKLE,"633000","143000","0","1500","1700"
BUCKLE,"634000","151000","0","1500","1700"
BUCKLE,"636000","147000","0","1500","1599"
BUCKLE,"552000","159000","0","1540","1900"
BUCKLE,"546000","142000","0","1550","1650"
BUCKLE,"546000","142000","0","1550","1650"
BUCKLE,"550000","146000","0","1550","1650"
BUCKLE,"551000","148000","0","1550","1650"
BUCKLE,"551000","148000","0","1550","1650"
BUCKLE,"551000","159000","0","1550","1650"
BUCKLE,"552000","159000","0","1550","1650"
BUCKLE,"553000","167000","0","1550","1650"
BUCKLE,"556000","168000","0","1550","1650"
BUCKLE,"558000","164000","0","1550","1650"
BUCKLE,"558000","165000","0","1550","1650"
BUCKLE,"558000","165000","0","1550","1700"
BUCKLE,"562000","149000","0","1550","1650"
BUCKLE,"563000","173000","0","1550","1650"
BUCKLE,"566000","137000","0","1550","1650"
BUCKLE,"567000","167000","0","1550","1650"
BUCKLE,"568000","156000","0","1550","1650"
BUCKLE,"568000","157000","0","1550","1650"
BUCKLE,"579000","137000","0","1550","1650"
BUCKLE,"582000","163000","0","1550","1650"
BUCKLE,"584000","146000","0","1550","1650"
BUCKLE,"585000","152000","0","1550","1660"
BUCKLE,"588000","132000","0","1550","1650"
BUCKLE,"588000","163000","0","1550","1600"
BUCKLE,"589000","151000","0","1550","1650"
BUCKLE,"589000","161000","0","1550","1650"
BUCKLE,"589000","162000","0","1550","1650"
BUCKLE,"591000","147000","0","1550","1650"
BUCKLE,"591000","150000","0","1550","1660"
BUCKLE,"593000","135000","0","1550","1650"
BUCKLE,"594000","145000","0","1550","1650"
BUCKLE,"594000","153000","0","1550","1650"
BUCKLE,"594000","154000","0","1550","1650"
BUCKLE,"596000","144000","0","1550","1650"
BUCKLE,"597000","125000","0","1550","1650"
BUCKLE,"597000","144000","0","1550","1650"
BUCKLE,"598000","140000","0","1550","1650"
BUCKLE,"599000","139000","0","1550","1650"
BUCKLE,"599000","139000","0","1550","1650"
BUCKLE,"601000","156000","0","1550","1650"
BUCKLE,"602000","156000","0","1550","1650"
BUCKLE,"603000","120000","0","1550","1650"
BUCKLE,"603000","125000","0","1550","1650"
BUCKLE,"603000","125000","0","1550","1650"
BUCKLE,"603000","125000","0","1550","1660"
BUCKLE,"604000","121000","0","1550","1650"
BUCKLE,"608000","139000","0","1550","1650"
BUCKLE,"613000","157000","0","1550","1650"
BUCKLE,"614000","139000","0","1550","1650"
BUCKLE,"615000","154000","0","1550","1650"
BUCKLE,"616000","140000","0","1550","1650"
BUCKLE,"616000","140000","0","1550","1650"
BUCKLE,"616000","140000","0","1550","1650"
BUCKLE,"621000","153000","0","1550","1650"
BUCKLE,"623000","156000","0","1550","1650"
BUCKLE,"624000","158000","0","1550","1650"
BUCKLE,"626000","152000","0","1550","1650"
BUCKLE,"626000","166000","0","1550","1650"
BUCKLE,"630000","148000","0","1550","1650"
BUCKLE,"630000","149000","0","1550","1650"
BUCKLE,"630000","149000","0","1550","1650"
BUCKLE,"631000","149000","0","1550","1650"
BUCKLE,"631000","157000","0","1550","1650"
BUCKLE,"634000","144000","0","1550","1650"
BUCKLE,"634000","144000","0","1550","1650"
BUCKLE,"635000","145000","0","1550","1700"
BUCKLE,"636000","153000","0","1550","1650"
BUCKLE,"577000","137000","0","1570","1700"
BUCKLE,"577000","137000","0","1570","1700"
BUCKLE,"594000","154000","0","1570","1700"
BUCKLE,"597000","140000","0","1570","1700"
BUCKLE,"599000","139000","0","1570","1700"
BUCKLE,"603000","120000","0","1570","1700"
BUCKLE,"626000","152000","0","1570","1700"
BUCKLE,"631000","141000","0","1570","1800"
BUCKLE,"636000","148000","0","1570","1700"
BUCKLE,"636000","152000","0","1570","1700"
BUCKLE,"636000","167000","0","1570","1700"
BUCKLE,"557000","169000","0","1575","1700"
BUCKLE,"569000","172000","0","1575","1700"
BUCKLE,"579000","137000","0","1575","1700"
BUCKLE,"585000","131000","0","1575","1700"
BUCKLE,"589000","162000","0","1575","1700"
BUCKLE,"599000","139000","0","1575","1700"
BUCKLE,"603000","120000","0","1575","1700"
BUCKLE,"614000","139000","0","1575","1700"
BUCKLE,"621000","150000","0","1575","1700"
BUCKLE,"629000","148000","0","1575","1700"
BUCKLE,"546000","146000","0","1600","1700"
BUCKLE,"551000","147000","0","1600","1720"
BUCKLE,"552000","147000","0","1600","1799"
BUCKLE,"554000","173000","0","1600","1720"
BUCKLE,"568000","158000","0","1600","1699"
BUCKLE,"577000","137000","0","1600","1650"
BUCKLE,"579000","137000","0","1600","1900"
BUCKLE,"579000","137000","0","1600","1800"
BUCKLE,"579000","137000","0","1600","1800"
BUCKLE,"579000","137000","0","1600","1800"
BUCKLE,"579000","137000","0","1600","1800"
BUCKLE,"579000","137000","0","1600","1800"
BUCKLE,"583000","149000","0","1600","1700"
BUCKLE,"589000","127000","0","1600","1720"
BUCKLE,"603000","125000","0","1600","1700"
BUCKLE,"605000","125000","0","1600","1800"
BUCKLE,"610000","166000","0","1600","1700"
BUCKLE,"617000","164000","0","1600","1700"
BUCKLE,"617000","166000","0","1600","1720"
BUCKLE,"630000","155000","0","1600","1700"
BUCKLE,"634000","145000","0","1600","1700"
BUCKLE,"552000","147000","0","1620","1680"
BUCKLE,"558000","165000","0","1620","1680"
BUCKLE,"562000","149000","0","1620","1680"
BUCKLE,"562000","151000","0","1620","1680"
BUCKLE,"562000","171000","0","1620","1680"
BUCKLE,"577000","137000","0","1620","1680"
BUCKLE,"577000","137000","0","1620","1680"
BUCKLE,"583000","149000","0","1620","1680"
BUCKLE,"584000","152000","0","1620","1680"
BUCKLE,"588000","130000","0","1620","1680"
BUCKLE,"589000","161000","0","1620","1680"
BUCKLE,"592000","145000","0","1620","1680"
BUCKLE,"594000","154000","0","1620","1680"
BUCKLE,"600000","155000","0","1620","1680"
BUCKLE,"603000","120000","0","1620","1680"
BUCKLE,"603000","125000","0","1620","1680"
BUCKLE,"603000","125000","0","1620","1680"
BUCKLE,"612000","140000","0","1620","1680"
BUCKLE,"614000","139000","0","1620","1720"
BUCKLE,"616000","140000","0","1620","1680"
BUCKLE,"616000","140000","0","1620","1680"
BUCKLE,"616000","140000","0","1620","1680"
BUCKLE,"620000","149000","0","1620","1680"
BUCKLE,"625000","147000","0","1620","1680"
BUCKLE,"629000","156000","0","1620","1720"
BUCKLE,"630000","150000","0","1620","1680"
BUCKLE,"630000","150000","0","1620","1680"
BUCKLE,"633000","143000","0","1620","1780"
BUCKLE,"552000","159000","0","1650","1720"
BUCKLE,"557000","142000","0","1650","1720"
BUCKLE,"569000","172000","0","1650","1720"
BUCKLE,"571000","170000","0","1650","1720"
BUCKLE,"579000","137000","0","1650","1720"
BUCKLE,"587000","132000","0","1650","1700"
BUCKLE,"603000","156000","0","1650","1750"
BUCKLE,"615000","154000","0","1650","1720"
BUCKLE,"630000","150000","0","1650","1700"
BUCKLE,"632000","154000","0","1650","1700"
BUCKLE,"546000","142000","0","1660","1720"
BUCKLE,"552000","147000","0","1660","1720"
BUCKLE,"557000","142000","0","1660","1720"
BUCKLE,"557000","142000","0","1660","1720"
BUCKLE,"565000","163000","0","1660","1720"
BUCKLE,"576000","130000","0","1660","1720"
BUCKLE,"588000","163000","0","1660","1720"
BUCKLE,"588000","163000","0","1660","1720"
BUCKLE,"594000","145000","0","1660","1720"
BUCKLE,"594000","153000","0","1660","1720"
BUCKLE,"594000","154000","0","1660","1720"
BUCKLE,"599000","139000","0","1660","1720"
BUCKLE,"603000","120000","0","1660","1800"
BUCKLE,"621000","149000","0","1660","1800"
BUCKLE,"625000","161000","0","1660","1720"
BUCKLE,"630000","150000","0","1660","1720"
BUCKLE,"552000","146000","0","1690","1720"
BUCKLE,"557000","169000","0","1690","1720"
BUCKLE,"599000","139000","0","1690","1720"
BUCKLE,"599000","139000","0","1690","1720"
BUCKLE,"599000","139000","0","1690","1720"
BUCKLE,"603000","120000","0","1690","1720"
BUCKLE,"621000","149000","0","1690","1720"
BUCKLE,"594000","155000","0","1700","1850"
BUCKLE,"603000","120000","0","1700","1750"
BUCKLE,"621000","146000","0","1710","1800"
BUCKLE,"551000","159000","0","1720","1790"
BUCKLE,"597000","125000","0","1720","1799"
BUCKLE,"597000","140000","0","1720","1790"
BUCKLE,"599000","139000","0","1720","1790"
BUCKLE,"621000","150000","0","1720","1790"
BUCKLE,"625000","153000","0","1720","1800"
BUCKLE,"630000","147000","0","1720","1790"
BUCKLE,"577000","152000","0","1750","1800"
BULLA,"562000","170000","0","1066","1540"
BULLA,"570000","174000","0","1100","1500"
BULLA,"566000","157000","0","1227","1241"
BULLA,"617000","159000","0","1228","1240"
BULLA,"581000","146000","0","1234","1261"
BULLA,"626000","152000","0","1242","1253"
BULLA,"609000","146000","0","1243","1254"
BULLA,"614000","147000","0","1243","1254"
BULLA,"619000","144000","0","1243","1254"
BULLA,"626000","159000","0","1277","1280"
BULLA,"573000","161000","0","1281","1285"
BULLA,"561000","161000","0","1294","1303"
BULLA,"636000","145000","0","1305","1314"
BULLA,"617000","159000","0","1342","1350"
BULLA,"618000","138000","0","1378","1389"
BULLA,"620000","166000","0","1409","1410"
BULLA,"624000","160000","0","1471","1484"
BULLA,"624000","160000","0","1472","1482"
BULLET,"595000","130000","0","1870","1900"
BULLET MOULD,"616000","140000","0","1600","1850"
BULLET MOULD,"622000","162000","0","1600","1850"
BUTTON,"588000","163000","0","1200","1500"
BUTTON,"636000","167000","0","1200","1700"
BUTTON,"585000","153000","0","1250","1375"
BUTTON,"565000","166000","0","1400","1500"
BUTTON,"579000","137000","0","1400","1600"
BUTTON,"587000","162000","0","1400","1500"
BUTTON,"589000","150000","0","1400","1500"
BUTTON,"626000","166000","0","1400","1500"
BUTTON,"627000","158000","0","1400","1500"
BUTTON,"627000","158000","0","1400","1550"
BUTTON,"630000","160000","0","1400","1700"
BUTTON,"568000","167000","0","1475","1700"
BUTTON,"611000","133000","0","1496","1521"
BUTTON,"556000","167000","0","1500","1600"
BUTTON,"579000","137000","0","1500","1900"
BUTTON,"579000","137000","0","1500","1900"
BUTTON,"579000","137000","0","1500","1700"
BUTTON,"579000","137000","0","1500","1700"
BUTTON,"579000","137000","0","1500","1700"
BUTTON,"583000","163000","0","1500","1600"
BUTTON,"603000","125000","0","1500","1600"
BUTTON,"605000","124000","0","1500","1700"
BUTTON,"605000","124000","0","1500","1600"
BUTTON,"607000","128000","0","1500","1650"
BUTTON,"609000","136000","0","1500","1800"
BUTTON,"610000","141000","0","1500","1900"
BUTTON,"612000","156000","0","1500","1699"
BUTTON,"621000","149000","0","1500","1700"
BUTTON,"622000","143000","0","1500","1699"
BUTTON,"627000","149000","0","1500","1600"
BUTTON,"627000","158000","0","1500","1600"
BUTTON,"629000","140000","0","1500","1700"
BUTTON,"629000","157000","0","1500","1800"
BUTTON,"636000","145000","0","1500","1700"
BUTTON,"637000","168000","0","1500","1700"
BUTTON,"598000","140000","0","1550","1699"
BUTTON,"556000","165000","0","1600","1800"
BUTTON,"563000","169000","0","1600","1900"
BUTTON,"579000","137000","0","1600","1900"
BUTTON,"579000","137000","0","1600","1900"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1900"
BUTTON,"579000","137000","0","1600","1900"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1700"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"579000","137000","0","1600","1800"
BUTTON,"585000","135000","0","1600","1699"
BUTTON,"590000","152000","0","1600","1800"
BUTTON,"597000","162000","0","1600","1700"
BUTTON,"600000","155000","0","1600","1700"
BUTTON,"616000","140000","0","1600","1800"
BUTTON,"616000","140000","0","1600","1700"
